"id";"parent_id";"type";"title";"text";"order";"locked";"active";"delete_status";"completed";"content_complexity";"by_moderator";"date_created";"date_modified";"read_count";"full_branch";"unapproved_activities"
"5440";"5429";"COMMENT";"Kein Raeckgang der Kriminalitaet";"Da wird aber weder Iniative noch der Gegenvorschlag helfen. Ich glaube nicht an einen Raeckgang. (user52)";"";False;1;0;0;137;0;"2015-02-21 19:45:02";"";2;"5423-5429-5440";0
"5441";"5440";"COMMENT";"Wird Gefaengnisse nicht leeren";"les prisons ne seront pas moins peuplaees car linitiatives engendrerait 1500 renvois par annaee seulement pour des daelits graves et il y a bien plus daetrangers en prisons en suisse que aea malheureusement (user79)";"";False;1;0;0;245;0;"2015-02-21 19:45:02";"2015-02-23 09:23:09";0;"5423-5429-5440-5441";0
"5442";"5441";"COMMENT";"Immerhin";"Au stade oae nous en sommes, ce serait toujours cela de moins. (user82)";"";False;1;0;0;79;0;"2015-02-21 19:45:02";"";0;"5423-5429-5440-5441-5442";0
"5443";"5442";"QUESTION";"Zustimmung";"je pense que sest un daebut (user6)";"";False;1;0;0;45;0;"2015-02-21 19:45:02";"";0;"5423-5429-5440-5441-5442-5443";0
"5444";"5429";"COMMENT";"Kommen wieder zuraeck";"Obschon ich faer die Ausschaffungsinitiative bin, ist dies keine def. Laesung. Es ist bewiesen, das fast jeder Auslaender der ausgewiesen wird wieder in die Schweiz zuraeck kommt (mit dem Geld, welches wir, also der Staat ihnen faer einen Neuanfang in Ihrem Land geben). Aus diesem Grund maessen wir eine andere Laesung finden. (Idee vorhanden) (user75)";"";False;1;0;0;374;0;"2015-02-21 19:45:02";"";0;"5423-5429-5444";0
"5445";"5429";"COMMENT";"Nur Symptombekaempfung";"Wie so oft wird ...werden nur Symptome bekaempft, die ursachen nicht(user65)";"";False;1;0;0;98;0;"2015-02-21 19:45:02";"";2;"5423-5429-5445";0
"5446";"5445";"COMMENT";"Zustimmung";"ich unterstaetze die Antwort 65. (user60)";"";False;1;0;0;51;0;"2015-02-21 19:45:02";"";1;"5423-5429-5445-5446";1
"5447";"5429";"COMMENT";"Hart durchgreifen funktioniet";"Oder warum haben die Arabischen Emiraten wohl fast keine Flaechtlinge in ihrem Land? Sicher weil dort die Gesetzte streng und hart durchgesetzt werden.  (user2)";"";False;1;0;0;189;0;"2015-02-21 19:45:02";"";3;"5423-5429-5447";0
"5448";"5447";"COMMENT";"Sdfsdf";"sdfsdfdsf";"";False;1;0;0;15;0;"2015-02-23 17:10:19";"";1;"5423-5429-5447-5448";1
"5449";"5429";"COMMENT";"Wirkt nicht vermindernd";"Nein. Das Problem liegt tiefer, Ausschaffung wirkt nicht vermindernd. (user60)";"";False;1;0;0;101;0;"2015-02-21 19:45:02";"";1;"5423-5429-5449";0
"5450";"5449";"COMMENT";"sdfsdf";"sdfds";"";False;1;0;0;11;0;"2015-02-23 14:01:50";"";1;"5423-5429-5449-5450";1
"5451";"5429";"COMMENT";"Schwerkriminelle werden bereits ausgeschafft";"User 70: Schwerkriminelle (Maerder, Vergewaltiger etc.) werden ja schon heute ausgeschafft! Es geht um die Verhaeltnismaessigkeit (siehe oben jugendlicher Ladendieb. Ein harmloses Delikt wird mit der Initiative einem Schwerverbrechen gleich gesetzt. (user61)";"";False;1;0;0;302;0;"2015-02-21 19:45:02";"";0;"5423-5429-5451";0
"5452";"5423";"COMMENT";"Wer aebernimmt ausschaffung?";"comment contraeler cela et par qui? (user6)";"";False;0;2;0;71;0;"2015-02-21 19:45:02";"";0;"5423-5452";0
"5453";"5452";"COMMENT";"Wer macht es jetzt?";"en fait, je ne sais pas qui sen occupe actuellement (user82)";"";False;0;1;0;79;0;"2015-02-21 19:45:02";"";0;"5423-5452-5453";0
"5454";"5423";"COMMENT";"Ist zu verstehen als eine unter anderen Massnahmen";"nein, ich bin einverstanden mit der Initiative nur denke ich dass es nicht die einzige Laesung ist (user56)$hr";"";False;1;0;0;160;0;"2015-02-21 19:45:02";"2015-02-23 09:43:08";2;"5423-5454";0
"5455";"5454";"COMMENT";"Mischung aus Initiative und Gegenvorschlag";"Ich finde es naetig, dieses Problem anzupacken. Die kommende Abstimmung ist ein Anfang. Eine Laesung, die allen Aspekten gerecht wird, ist sie aber nicht. Beide Vorlagen haben Schwaechen.   (user1)$hr";"";False;1;0;0;242;0;"2015-02-21 19:45:02";"2015-02-23 09:36:08";1;"5423-5454-5455";0
"5456";"5455";"COMMENT";"Untauglich";"Fazit: Sowohl Initiative wie Gegenvorschlag sind untaugliche Mittel gegen Kriminalitaet, das bestehende Recht richtig interpretiert, genaegt vollkommen. (user39)";"";False;1;0;0;171;0;"2015-02-21 19:45:02";"";0;"5423-5454-5455-5456";0
"5457";"5455";"COMMENT";"Beide sind gut mit Schwaechen";": Die Initiative ist wohl konsequent, hat aber leider einzelne Fehler. Der Gegenvorschlag ist besser ausgearbeitet, ist jedoch weniger nachhaltig meiner Meinung nach. Was letzendlich besser ist.....wahrscheinlich entscheidet wie immer die Umsetzung des Ganzen (user28)";"";False;1;0;0;297;0;"2015-02-21 19:45:02";"";0;"5423-5454-5455-5457";0
"5458";"5455";"QUESTION";"Zustimmung";"Ja finde ich auch!Waerde aber nicht alles vom Gegen vorschlag annehmen! (user54)";"";False;1;0;0;90;0;"2015-02-21 19:45:02";"";0;"5423-5454-5455-5458";0
"5459";"5423";"COMMENT";"Förderung der Diksussion";"Mindestens rütteln Initiative und Gegenvorschlag auf, diesbezüglich ein härtere Gangart einzuschalten .(user46)";"";False;1;0;0;135;0;"2015-02-21 19:45:02";"2015-02-23 12:41:33";3;"5423-5459";1
"5460";"5459";"COMMENT";"Diskurs zwischen Volk und Politik";"Ich erachte sie als sehr problematisch. Ich denke, dass allein schon nur die Befassung mit dieser Initiative und dem Gegenvorschlag - egal ob sie angenommen oder abgelehnt werden - die Politiker (Gesetzgeber) dazu antreibt, sich ernsthaft damit zu befassen. Sie werden merken, dass das Volk es nicht mehr akzeptieren will, wie bisher mit straffaelligen Auslaendern umgegangen wird. (user70)";"";False;1;0;0;423;0;"2015-02-21 19:45:02";"";0;"5423-5459-5460";0
"5461";"5460";"QUESTION";"Zustimmung";"user 70, trifft den Kern der Sache (user68)";"";False;1;0;0;53;0;"2015-02-21 19:45:02";"";0;"5423-5459-5460-5461";0
"5462";"5459";"COMMENT";"Nicht nur einer Partei aeberlassen";"zu user 53: ja, die Diskussion ist wichtig und darf eben nicht einfach einer Partei aeberlassen werden (user53)";"";False;1;0;0;145;0;"2015-02-21 19:45:02";"";0;"5423-5459-5462";0
"5463";"5459";"COMMENT";"Gefaehrliche Folgen";"@45: die Meinung in der Bevaelkerung ist sehr beeinflussbar, daher hat die Ausschaffungsinitiative einen hohen zuspruch. Das problem ist jedoch, dass man sich zu wenig gedanken aeber die Folgen eines solchen Entscheides macht. (user21)";"";False;1;0;0;254;0;"2015-02-21 19:45:02";"";1;"5423-5459-5463";0
"5464";"5459";"COMMENT";"test";"test";"";False;0;2;0;8;0;"2015-02-24 00:44:44";"";1;"5423-5459-5464";1
"5465";"5423";"COMMENT";"wird Auslaenderkrimininalitaet reduzieren";"Darum denke ich, es wird zur Laesung beitragen. (user34)";"";False;0;2;0;97;0;"2015-02-21 19:45:02";"";0;"5423-5465";0
"5466";"5423";"COMMENT";"Keine Chancen an der Abstimmung";"user 68: ich glaube auch an kein Erfolg da ich auch nicht mehr an unser System glaube. (user75)";"";False;0;2;0;126;0;"2015-02-21 19:45:02";"";0;"5423-5466";0
"5467";"5466";"COMMENT";"Laut Umfrage schon";"@45 diese laut umfragen aber eben schon (user18)";"";False;0;1;0;66;0;"2015-02-21 19:45:02";"";0;"5423-5466-5467";0
"5468";"5423";"COMMENT";"Dient nur dem Wahlkampf";"waere der svp wirklich etwas am laesen dieses problemes gelegen haette sie eine wirklich durchsetzbare initiative aufgestellt und nicht so etwas. diese initiative sollte wohl in erster linie dem wahlkampf dienen, hat aber nun doch mehr zuspruch als erwartet erhalten. (user18)";"";False;1;0;0;299;0;"2015-02-21 19:45:02";"2015-02-23 09:37:37";2;"5423-5468";0
"5469";"5468";"COMMENT";"Konzentration auf Auslaenderthematik";"Zu user 53: Grundsaetzlich einverstanden, aber das ist die ganze Thematik der SVP, die voll auf die baesen Auslaender konzentriert. (user55)";"";False;1;0;0;176;0;"2015-02-21 19:45:02";"";0;"5423-5468-5469";0
"5470";"5468";"COMMENT";"Nicht meine Empfindung";"Empfinde es nicht als Wahlkampf (user49)";"";False;1;0;0;62;0;"2015-02-21 19:45:02";"";1;"5423-5468-5470";0
"5471";"5468";"COMMENT";"Lancierung im Jahr 2007";"zu user, ich bin nicht der Meinung, dass es Wahlkampf ist, denn die Initiative wurde bereits im 2007 lanciert. (user56)";"";False;1;0;0;142;0;"2015-02-21 19:45:02";"";0;"5423-5468-5471";0
"5472";"5468";"QUESTION";"Zustimmung";"Je suis daccord avec user79 : linitiative est un pur produit aelectoral UDC! (user82)";"";False;1;0;0;95;0;"2015-02-21 19:45:02";"";1;"5423-5468-5472";0
"5473";"5423";"COMMENT";"Schweizer Image";"user46: Bei Annahme der Initiative kaennten Probleme entstehen - mindestens waerde das Ansehen der Schweiz leiden. (user46)";"";False;0;2;0;138;0;"2015-02-21 19:45:02";"";0;"5423-5473";0
"5474";"5423";"COMMENT";"Was ist vom Gegenvorschlag zu halten?";"Ist der Gegenvorschlag in der Tat ein besseres Instrument um die Ausländerkriminalität zu senken? Was denken Sie dazu?";"5";False;1;0;0;155;0;"2015-02-21 19:45:02";"2015-02-23 12:40:52";3;"5423-5474";0
"5475";"5474";"COMMENT";"Faerdert Integration";"ich denke, dass der gegenvorschlag helfen kaennte. viele der krimenlen auslaender habe sich auch nicht richtig intregriert. (user7)";"";False;1;0;0;151;0;"2015-02-21 19:45:02";"";1;"5423-5474-5475";0
"5476";"5475";"COMMENT";"fsdfsdf";"sdfsdf";"";False;1;0;0;13;0;"2015-02-23 17:38:41";"";1;"5423-5474-5475-5476";1
"5477";"5474";"COMMENT";"Verhaeltnismaessig";"zu user 40: Richtig. An sich alle Ausweisen. Das Content der Verhaeltnsmaessigkeit i.S. des Gegenvortschlags ist wichtig. Die Idee des Gegenvorschlags mit einer generell angedrohten Mindeststrafe (Freiheitsstrafe) finde ich gut.(user47)$hr";"";False;1;0;0;258;0;"2015-02-21 19:45:02";"";1;"5423-5474-5477";0
"5478";"5477";"COMMENT";"Differenziert";"zu user55: Der Gegenvorschlag ist sehr differenziert. Bei gewissen Faellen z.B. Mord wird in jedem fall ausgeschafft (user52)";"";False;1;0;0;138;0;"2015-02-21 19:45:02";"";0;"5423-5474-5477-5478";0
"5479";"5477";"COMMENT";"Auch Wirtschaftsbetrug";"Da Wirtschaftsbetrug in der Ausschaffungsinitiative nicht enthalten ist, spricht das faer den Gegenvorschlag.   (user1)";"";False;1;0;0;141;0;"2015-02-21 19:45:02";"";0;"5423-5474-5477-5479";0
"5480";"5477";"QUESTION";"Zustimmung";"user40: das denke ich auch. (user4)";"";False;1;0;0;45;0;"2015-02-21 19:45:02";"";0;"5423-5474-5477-5480";0
"5481";"5474";"COMMENT";"Reduzierung von Auslaenderkriminalitaet";"Der Gegenvorschlag kaennte zur Reduzierung der Kriminalitaet von Auslaendern beitragen, (user42)";"";False;1;0;0;135;0;"2015-02-21 19:45:02";"";0;"5423-5474-5481";0
"5482";"5474";"COMMENT";"Umsetzbarkeit";"28 ich denke das der gegenvorschlag nachhaltiger ist, da dieser sich sicher umsetzen lassen waerde. (user18)";"";False;1;0;0;121;0;"2015-02-21 19:45:02";"";0;"5423-5474-5482";0
"5483";"5474";"COMMENT";"Holzhammermethode";"Der Gegenvorschlag hat das Problem sicher erkannt. Nach meiner Beurteilung benutzt er zur Laesung zu stark eine Holzhammermethode. (user55)";"";False;1;0;0;156;0;"2015-02-21 19:45:02";"";0;"5423-5474-5483";0
"5484";"5474";"COMMENT";"Gegenvorschlag verwirrt";"es sollte keine maeglichkeit geben einen gegenvorschlag zu machen denn das verwirrt nur die bevaelkerung (user45)";"";False;1;0;0;136;0;"2015-02-21 19:45:02";"";0;"5423-5474-5484";0
"5485";"5484";"COMMENT";"Fasst Volksbegeheren in gute Qualitaet";"eine initiative zeigt ein bedaerfnis des volkes auf ist aber ev. nicht gut ausgearbeitet und hier kann ein gegenvorschlag greifen. (user18)";"";False;1;0;0;177;0;"2015-02-21 19:45:02";"";0;"5423-5474-5484-5485";0
"5486";"5484";"COMMENT";"Haben Sich oft bewaehrt";"wieso verwirren? der gegenvorschlaege haben sich schon oft bewaehrt. (user18)";"";False;1;0;0;100;0;"2015-02-21 19:45:02";"";0;"5423-5474-5484-5486";0
"5487";"5423";"COMMENT";"Vermeintliche Schwachpunkte der Initiative";"Die Gegner führen verschiedene Kritikpunkte ins Feld. Wir möchten, dass hier über diese Kritikpuknte diskutiert wird. Kennen Sie noch welche Kritikpunkte, die noch nichts aufgelistet wurden? Was halten Sie von denen die schon drin sind? Sind sie damit einverstanden?";"";False;1;0;0;308;1;"2015-02-22 19:03:27";"2015-02-23 12:27:50";3;"5423-5487";0
"5488";"5487";"COMMENT";"Reaktion anderer Staaten";"Eine Annahme der Initiative wird aus meiner Sicht unweigerlich zu Probleme faehren, denn die Empfaengerstaaten haben ja auch ihre Gesetze und waerden bestimmt reagieren. (user63)";"";False;1;0;0;202;0;"2015-02-21 19:45:02";"2015-02-23 12:09:11";2;"5423-5487-5488";1
"5489";"5488";"COMMENT";"Schweizer Wirtschaft";"l aeconomie suisse travaille beaucoup avec aetranger (user6)";"";False;1;0;0;80;0;"2015-02-21 19:45:02";"";0;"5423-5487-5488-5489";0
"5490";"5489";"QUESTION";"Zustimmung";"Exactement, cela ne serait bon pour personne! (ae part lUDC bien sur) (user79)";"";False;1;0;0;88;0;"2015-02-21 19:45:02";"";0;"5423-5487-5488-5489-5490";0
"5491";"5488";"COMMENT";"Sanktionen";"Et les entreprises suisses auraient encore plus de difficultaes avec les exportations (user82)";"";False;1;0;0;104;0;"2015-02-21 19:45:02";"";1;"5423-5487-5488-5491";0
"5492";"5491";"COMMENT";"Wie Bankgehemnis und aehnliches";"Bien sur! La Suisse serait pilonnaee par les maeme pays qui ont combattu le secret bancaire! Des incidents diplomatiques pourraient surgir ae tout moment. (user79)";"";False;1;0;0;194;0;"2015-02-21 19:45:02";"";0;"5423-5487-5488-5491-5492";0
"5493";"5492";"QUESTION";"Zustimmung";"Daccord avec user79 et 6 (user82)";"";False;1;0;0;43;0;"2015-02-21 19:45:02";"";0;"5423-5487-5488-5491-5492-5493";0
"5494";"5487";"COMMENT";"Auschaffung kostet Geld";"user21: so wird es schwierig werden, die Ausschaffung aeberhaupt umzusetzten, ausser man nimmt viel geld i die Hand... (user21)";"";False;1;0;0;150;0;"2015-02-21 19:45:02";"2015-02-23 09:39:58";0;"5423-5487-5494";0
"5495";"5487";"COMMENT";"Grundsaetzlich Auslaenderfeindlich";"Schweizer Image: user46: Bei Annahme der Initiative kaennten Probleme entstehen - mindestens waerde das Ansehen der Schweiz leiden. (user46)";"";False;1;0;0;174;0;"2015-02-21 19:45:02";"2015-02-23 09:47:26";1;"5423-5487-5495";0
"5496";"5495";"COMMENT";"Gegenargumente sind Angstmacherei";"Die Wirtschaft ist nicht am Boden, auch nach der Anhahme der Minarettinitiative. Die Gegner haben es vor der Abstimmung aber behauptet. (user16)";"";False;1;0;0;177;0;"2015-02-21 19:45:02";"";1;"5423-5487-5495-5496";0
"5497";"5495";"COMMENT";"Klima gegen Auslaender wird angeheizt";"Mit der Ausschaffungsinitiative heizt die SVP die latent vorhandenen Vorurteile gegen Migrantinnen und Migranten noch an,. (user67)";"";False;1;0;0;168;0;"2015-02-21 19:45:02";"";1;"5423-5487-5495-5497";0
"5498";"5495";"COMMENT";"Nein, logische Folge";"Die Plakate der SVP zeigen, wie ein schwarzes Schaf aus der Gemeinschaft entfernt wird. Das hat nichts mit Vorurteilen oder Fremdenfeindlichkeit zu tun, sondern mit einer logischen Handlung. Wer sich nicht integrieren kann und sich nicht an die hiesigen Gesetze haelt, hat hier nichts verloren. (user70)";"";False;1;0;0;323;0;"2015-02-21 19:45:02";"";1;"5423-5487-5495-5498";0
"5499";"5495";"COMMENT";"Zustimmung";"user42: User39: Genau. Der Meinung bin ich auch. Eine Kaeseglocke aeber der Schweiz. Heile Welt, etc. Ausser, dass es nicht stimmt.(user39)";"";False;1;0;0;149;0;"2015-02-21 19:45:02";"2015-02-22 19:07:50";1;"5423-5487-5495-5499";0
"5500";"5495";"COMMENT";"Nicht schlimm";"wenn das alles ist 46 ? (user45)";"";False;1;0;0;45;0;"2015-02-21 19:45:02";"";1;"5423-5487-5495-5500";0
"5501";"5487";"QUESTION";"Bessere Alternativen?";"Gäbe es griffigere Massnahmen als die Initiative oder den Gegenvorschlag um die Ausländerkriminalität zu senken?";"7";False;1;0;0;133;0;"2015-02-21 19:45:02";"2015-02-23 09:49:18";2;"5423-5487-5501";0
"5502";"5501";"ANSWER";"Ausschaffung zeitlich begrenzen";"Bei Auslaender waerde ich je nach Straftat die ausschaffung zeitlich begrenzen  (user2)";"";False;1;0;0;118;0;"2015-02-21 19:45:02";"2015-02-23 09:49:25";0;"5423-5487-5501-5502";0
"5503";"5501";"ANSWER";"Begleitmassnahmen";"Pour les aetrangers, suivant de quel pays ils sont originaires, sils ont grandis sous les feux des armes, un accompagnement me semble beaucoup plus adaptae que cette initiative ou contre-projet. (user82)";"";False;1;0;0;220;0;"2015-02-21 19:45:02";"2015-02-23 09:49:32";0;"5423-5487-5501-5503";0
"5504";"5501";"ANSWER";"Provisorische Einbaergerung";"ich denke nicht, dass ehemalige Auslaender, welche das Baergerrecht erhalten haben, ebenfalls ausgeschafft werden. Ich denke, faer diese Massnahme maesste es eine andere Gesetzesgrundlage geben, z.B. dass eine Einbaergerung faer 5 Jahre provisorisch ist. (user12)";"";False;1;0;0;290;0;"2015-02-21 19:45:02";"2015-02-23 09:49:47";0;"5423-5487-5501-5504";0
"5505";"5501";"ANSWER";"Mehr Polizei";"user18: ausserdem waerde hier mehr polizei mehr bringen als ein gesetzt das sich teilweise nicht mal durchsetzen laesst (user18)";"";False;1;0;0;140;0;"2015-02-21 19:45:02";"2015-02-23 09:49:40";0;"5423-5487-5501-5505";0
"5506";"5505";"COMMENT";"Polizeiorgane / Internetpolitzei";": ja, wir brauchen eben mehr polizeiorgane die speziell auf dies achten (wie zb. internetpolizei) (user45)";"";False;1;0;0;138;0;"2015-02-21 19:45:02";"";0;"5423-5487-5501-5505-5506";0
"5507";"5487";"COMMENT";"Einbettung in bestehende Rechtsnorm";"WIRD IN EIGENEM DISKUSSIONSTHEMA DISKUTIERT";"";True;1;0;1;78;1;"2015-02-23 09:46:47";"2015-02-23 09:47:47";1;"5423-5487-5507";0
"5508";"5487";"QUESTION";"Sdfsdf";"sdfsdfsdf";"";False;1;0;0;15;0;"2015-02-23 16:33:13";"";1;"5423-5487-5508";1
"5509";"5423";"COMMENT";"Grundsaetzlich Auslaenderfeindlich (BACKUP 1)";"Grundsaetzlich Auslaenderfeindlich (user42)";"";False;0;2;0;88;1;"2015-02-21 19:45:02";"";0;"5423-5509";0
"5510";"5423";"COMMENT";"Abschreckung wird Kriminalitätsrate senken (BACKUP 1)";"Kaennte viellicht auch als abschreckung gelten. (user30)";"";False;0;2;0;109;1;"2015-02-21 19:45:02";"";0;"5423-5510";0
"5511";"";"CONTRA";"Kurzer Betreff";"HAll ";"7";False;0;2;0;19;1;"2015-02-22 16:19:18";"";0;"5511";0
"5512";"";"CONTRA";"Ist die Initiative die richtige Massnahme um die Ausländerkriminalität zu senken? (BACKUP 1)";"Ist die Initiative die richtige Massnahme um die Ausländerkriminalität zu senken?";"8";False;0;2;0;173;1;"2015-02-21 19:45:02";"";0;"5512";0
